Vendor,Subsidiary Col A,Sub Int ID in Prod,Sub Int in SB
700477,2.Ruscha Residential GmbH,29,51
700478,RI Nord GmbH,42,36
700478,RI Living GmbH,40,37
700478,Chandos Holdings UG,28,39
700478,Arcangel Assets GmbH,33,40
700478,Ruscha Residential GmbH,34,41
700478,Nuveen HoldCo,36,43
700478,TIAA General Account Housing German Property GmbH,37,44
700478,TIAA General Account Housing German Service GmbH,38,45
700478,Exporo Bestand 46 GmbH,35,47
700478,2.Chandos Holdings UG,32,49
700478,2.Arcangel Assets GmbH,30,50
700478,2.Ruscha Residential GmbH,29,51
700479,RI Nord GmbH,42,36
700479,RI Living GmbH,40,37
700479,Chandos Holdings UG,28,39
700479,Arcangel Assets GmbH,33,40
700479,Ruscha Residential GmbH,34,41
700479,Nuveen HoldCo,36,43
700479,TIAA General Account Housing German Property GmbH,37,44
700479,TIAA General Account Housing German Service GmbH,38,45
700479,Exporo Bestand 46 GmbH,35,47
700479,2.Chandos Holdings UG,32,49
700479,2.Arcangel Assets GmbH,30,50
700479,2.Ruscha Residential GmbH,29,51
700480,RI Nord GmbH,42,36
700480,RI Living GmbH,40,37
700480,Chandos Holdings UG,28,39
700480,Arcangel Assets GmbH,33,40
700480,Ruscha Residential GmbH,34,41
700480,Nuveen HoldCo,36,43
700480,TIAA General Account Housing German Property GmbH,37,44
700480,TIAA General Account Housing German Service GmbH,38,45
700480,Exporo Bestand 46 GmbH,35,47
700480,2.Chandos Holdings UG,32,49
700480,2.Arcangel Assets GmbH,30,50
700480,2.Ruscha Residential GmbH,29,51
700481,RI Nord GmbH,42,36
700481,RI Living GmbH,40,37
700481,Chandos Holdings UG,28,39
700481,Arcangel Assets GmbH,33,40
700481,Ruscha Residential GmbH,34,41
700481,Nuveen HoldCo,36,43
700481,TIAA General Account Housing German Property GmbH,37,44
700481,TIAA General Account Housing German Service GmbH,38,45
700481,Exporo Bestand 46 GmbH,35,47
700481,2.Chandos Holdings UG,32,49
700481,2.Arcangel Assets GmbH,30,50
700481,2.Ruscha Residential GmbH,29,51
700482,RI Nord GmbH,42,36
700482,RI Living GmbH,40,37
700482,Chandos Holdings UG,28,39
700482,Arcangel Assets GmbH,33,40
700482,Ruscha Residential GmbH,34,41
700482,Nuveen HoldCo,36,43
700482,TIAA General Account Housing German Property GmbH,37,44
700482,TIAA General Account Housing German Service GmbH,38,45
700482,Exporo Bestand 46 GmbH,35,47
700482,2.Chandos Holdings UG,32,49
700482,2.Arcangel Assets GmbH,30,50
700482,2.Ruscha Residential GmbH,29,51
700483,RI Nord GmbH,42,36
700483,RI Living GmbH,40,37
700483,Chandos Holdings UG,28,39
700483,Arcangel Assets GmbH,33,40
700483,Ruscha Residential GmbH,34,41
700483,Nuveen HoldCo,36,43
700483,TIAA General Account Housing German Property GmbH,37,44
700483,TIAA General Account Housing German Service GmbH,38,45
700483,Exporo Bestand 46 GmbH,35,47
700483,2.Chandos Holdings UG,32,49
700483,2.Arcangel Assets GmbH,30,50
700483,2.Ruscha Residential GmbH,29,51
700484,RI Nord GmbH,42,36
700484,RI Living GmbH,40,37
700484,Chandos Holdings UG,28,39
700484,Arcangel Assets GmbH,33,40
700484,Ruscha Residential GmbH,34,41
700484,Nuveen HoldCo,36,43
700484,TIAA General Account Housing German Property GmbH,37,44
700484,TIAA General Account Housing German Service GmbH,38,45
700484,Exporo Bestand 46 GmbH,35,47
700484,2.Chandos Holdings UG,32,49
700484,2.Arcangel Assets GmbH,30,50
700484,2.Ruscha Residential GmbH,29,51
700485,RI Nord GmbH,42,36
700485,RI Living GmbH,40,37
700485,Chandos Holdings UG,28,39
700485,Arcangel Assets GmbH,33,40
700485,Ruscha Residential GmbH,34,41
700485,Nuveen HoldCo,36,43
700485,TIAA General Account Housing German Property GmbH,37,44
700485,TIAA General Account Housing German Service GmbH,38,45
700485,Exporo Bestand 46 GmbH,35,47
700485,2.Chandos Holdings UG,32,49
700485,2.Arcangel Assets GmbH,30,50
700485,2.Ruscha Residential GmbH,29,51
700486,RI Nord GmbH,42,36
700486,RI Living GmbH,40,37
700486,Chandos Holdings UG,28,39
700486,Arcangel Assets GmbH,33,40
700486,Ruscha Residential GmbH,34,41
700486,Nuveen HoldCo,36,43
700486,TIAA General Account Housing German Property GmbH,37,44
